la,nd,ns,ent,nrev,rtime,self,ndev,age,app,rrexp,asawr,rsawr,defect
31,1,1,0.0,12.0,-414.67863425925924,0,4.0,8.830752314814815,2.0,129.0,0.1081081081081081,0.1486486486486486,False
1,1,1,0.0,1.0,-411.07710648148145,0,2.0,31.48550925925926,3.0,53.0,0.0958904109589041,0.547945205479452,False
10,2,1,0.9372305632161296,2.0,3.1364467592592593,0,70.0,0.7156250000000001,4.0,760.0,0.0903654485049833,0.4843853820598006,False
1,1,1,0.0,2.0,-382.70329861111117,0,4.0,31.820324074074076,3.0,31.0,0.12,0.3066666666666666,False
154,17,1,0.7885867828294786,2.0,0.5474305555555555,0,102.0,0.15084780092592592,3.0,836.0,0.0517928286852589,0.5411686586985391,True
3,2,1,1.0,3.0,147.97400462962963,0,45.0,0.802962962962963,3.0,900.0,0.3948241539482415,0.5481088254810883,False
0,3,1,0.7034349190214548,1.0,2.9022916666666667,0,31.0,0.817457561728395,3.0,124.0,0.3952254641909814,0.0769230769230769,False
18,2,1,0.6254181156238111,2.0,64.80090277777778,0,3.0,7.371844135802469,2.0,834.0,0.6666666666666666,0.6666666666666666,False
18,2,1,0.6254181156238111,2.0,64.80090277777778,0,36.0,1.3590586419753088,2.0,834.0,0.1862160371106693,0.5407554671968191,False
120,3,1,0.4711714727428383,10.0,-416.81636574074076,0,9.0,9.767025462962962,2.0,52.0,0.6710526315789473,0.2368421052631578,False
135,7,1,0.8776675568827437,5.0,13.819097222222224,0,17.0,0.8888310185185185,2.0,186.0,0.5847750865051903,0.2698961937716263,False
123,1,1,0.9984189234706246,7.0,14.418981481481481,0,3.0,33.88285300925926,2.0,1080.0,0.0606060606060606,0.3484848484848485,True
8,6,1,0.969570350190125,4.0,0.3678009259259259,0,61.0,2.300944113756614,2.0,335.0,0.0125827814569536,0.1794701986754966,False
2,1,1,0.0,1.0,0.5101041666666667,0,7.0,1.3706597222222223,2.0,262.0,0.2097948378557247,0.1508934480476505,False
2,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,False
102,14,4,0.8773458246457647,9.0,14.651076388888889,0,87.0,1.3489517195767196,2.0,661.0,0.0133164235890932,0.4051997463538364,False
657,4,1,0.6742521716488284,31.0,12.30400462962963,0,73.0,0.06291898148148148,3.0,673.0,0.0006609385327164,0.4296100462656972,False
9,1,1,0.0,2.0,0.4564930555555555,0,12.0,0.06033564814814815,4.0,728.0,0.0528401585204755,0.4583883751651255,False
14,1,1,0.0,1.0,0.2569212962962963,0,5.0,71.7425925925926,3.0,858.0,0.0904290429042904,0.533993399339934,False
1,1,1,0.0,1.0,-383.36452546296294,0,4.0,32.76582175925926,4.0,157.0,0.1298701298701298,0.3896103896103896,False
69,3,2,0.7518601327975325,10.0,8.918194444444444,0,7.0,9.119666005291005,1.0,289.0,0.0540897097625329,0.1517150395778364,False
153,8,1,0.7813027524288091,12.0,66.13386574074075,0,54.0,1.746727207977208,3.0,438.0,0.1885299934080422,0.2313777191825972,True
119,4,1,0.7190168614497048,12.0,66.13386574074075,0,2.0,4.0113715277777775,3.0,438.0,0.7142857142857143,1.0,False
4279,3,3,0.8832389070618548,1.0,1.9982407407407408,0,36.0,7.420258487654322,2.0,33.0,0.5919540229885057,0.1954022988505747,False
104,6,1,0.7404421258160828,5.0,12.87943287037037,0,3.0,1.0658564814814815,2.0,307.0,0.5862068965517241,0.8413793103448276,False
21,2,1,0.5916727785823275,4.0,1.9001620370370371,0,8.0,47.581325231481486,4.0,971.0,0.0158102766798418,0.466403162055336,False
1,1,1,0.0,1.0,0.07504629629629629,0,14.0,34.99146990740741,2.0,498.0,0.0921658986175115,0.3028308097432521,False
1,1,1,0.0,1.0,0.03365740740740741,0,10.0,1.4342592592592593,2.0,586.0,0.0105263157894736,0.3651315789473684,False
419,3,3,0.864833061056236,3.0,6.115057870370371,0,29.0,0.7744212962962963,2.0,107.0,0.4342857142857143,0.6171428571428571,False
24,1,1,0.0,2.0,0.23347222222222222,0,7.0,57.98695601851852,2.0,763.0,0.0206185567010309,0.6597938144329897,False
0,1,1,0.0,1.0,0.08361111111111112,0,1.0,0.9359259259259259,2.0,416.0,0.1328073635765943,0.2642998027613412,False
2,1,1,0.0,1.0,1.005763888888889,0,2.0,36.10452546296296,2.0,309.0,0.1232876712328767,0.839041095890411,False
19,1,1,0.0,1.0,0.13505787037037037,0,46.0,1.3733333333333333,3.0,699.0,0.0551905387647831,0.4408672798948752,False
1,1,1,0.0,1.0,0.11597222222222221,0,23.0,16.063402777777778,2.0,660.0,0.0032829940906106,0.4221930400525279,False
1,1,1,0.0,1.0,0.09309027777777779,0,41.0,0.9989814814814815,2.0,848.0,0.0039370078740157,0.5433070866141733,False
5,1,1,0.0,1.0,0.011979166666666666,0,3.0,62.93215277777778,2.0,589.0,0.1331147540983606,0.3659016393442623,False
31,1,1,0.0,10.0,40.745937500000004,0,10.0,2.9894675925925926,2.0,25.0,0.0256410256410256,0.188034188034188,False
0,1,1,0.0,1.0,104.4209837962963,0,24.0,14.197939814814815,5.0,774.0,0.0026212319790301,0.4475753604193971,False
19,2,1,0.1654270339962668,1.0,6.376851851851852,0,7.0,24.318599537037034,2.0,49.0,0.0277777777777777,0.3888888888888889,False
46,4,1,0.8802217227209297,5.0,5.949733796296297,0,51.0,2.699849537037037,1.0,571.0,0.0471512770137524,0.275049115913556,True
77,4,1,0.6349667869713055,4.0,3.2708333333333335,0,21.0,1.6608597883597884,3.0,827.0,0.2627986348122867,0.6757679180887372,False
104,2,1,0.9138939577911324,7.0,6.016840277777778,0,20.0,3.312283950617284,3.0,427.0,0.006544502617801,0.2611256544502617,False
137,1,1,0.0,2.0,4.661296296296296,0,0.0,0.0,2.0,677.0,0.1470588235294117,0.3088235294117647,False
45,2,1,0.2572337024555733,4.0,10.843252314814814,0,49.0,1.302824074074074,2.0,797.0,0.0542838456507521,0.4107259646827992,False
56,3,1,0.6889621891969534,3.0,5.5293171296296295,0,49.0,13.190771604938272,2.0,723.0,0.0006535947712418,0.3555555555555555,False
4,1,1,0.7219280948873623,1.0,4.10662037037037,0,9.0,2.262071759259259,2.0,767.0,0.2653061224489796,0.6632653061224489,False
154,1,1,0.0,15.0,50.699189814814815,0,0.0,0.0,1.0,622.0,0.0033898305084745,0.5898305084745763,True
19,4,1,0.7965982335559547,2.0,2.5088078703703705,0,21.0,23.699878472222224,2.0,274.0,0.0137165251469627,0.1410842586544742,False
15,2,1,0.4689955935892812,3.0,4.558923611111111,0,9.0,3.187355324074074,2.0,434.0,0.0143603133159268,0.225195822454308,False
9,7,1,0.9954699281194164,2.0,0.32836805555555554,0,22.0,6.09588091563786,2.0,674.0,0.015003261578604,0.4213959556425309,False
1,1,1,0.0,1.0,0.2776273148148148,0,5.0,13.616331018518517,4.0,710.0,0.0156453715775749,0.4380704041720991,False
0,3,3,0.6291221682783641,4.0,2.9930092592592596,0,33.0,13.9990625,2.0,101.0,0.0842696629213483,0.5674157303370787,False
33,3,1,0.6922613031629021,2.0,0.3768865740740741,0,19.0,14.430042438271606,3.0,830.0,0.1317567567567567,0.9493243243243245,False
12,2,1,1.0,3.0,0.18015046296296297,0,14.0,6.842592592592593,3.0,215.0,0.1798045602605863,0.1270358306188925,True
0,1,1,0.0,2.0,0.09305555555555556,0,4.0,40.43366319444444,1.0,19.0,0.1304347826086956,0.0434782608695652,False
69,2,1,0.3200148627475465,2.0,7.403946759259259,0,9.0,12.399131944444443,3.0,775.0,0.15234375,0.3841145833333333,False
21,2,1,0.9967916319816366,4.0,3.9097685185185185,0,37.0,6.144861111111111,3.0,1068.0,0.0013012361743656,0.5217957059206246,False
10,4,2,0.9848586617875468,1.0,2.6097337962962963,0,13.0,12.404306841563786,2.0,51.0,0.8174603174603174,0.3809523809523809,False
64,3,1,0.7772972249941925,2.0,2.7519791666666666,0,3.0,3.6230787037037033,2.0,766.0,0.5925925925925926,0.9461279461279462,False
6,8,3,0.3018135933895994,5.0,20.339027777777776,0,43.0,1.937840277777778,3.0,85.0,0.0944444444444444,0.3,False
3,1,1,0.0,1.0,0.3398726851851852,0,29.0,0.034618055555555555,3.0,255.0,0.0746268656716417,0.0597014925373134,False
651,6,1,0.6817106918746929,10.0,17.106875,0,65.0,6.590856481481481,3.0,652.0,0.0058517555266579,0.2425227568270481,False
35,4,1,0.8638238732935751,5.0,76.30616898148148,0,17.0,30.10388888888889,2.0,673.0,0.0100671140939597,0.7248322147651006,False
10,5,1,0.8982444017039273,1.0,0.3822800925925926,0,43.0,2.3410030864197524,2.0,172.0,0.0480831708901884,0.0929174788823911,False
255,7,1,0.600595656006652,6.0,2.1597569444444447,0,8.0,3.3536388888888893,1.0,627.0,0.0234113712374581,0.5953177257525084,False
165,10,1,0.6541446006977456,4.0,5.009849537037037,0,93.0,2.3929362922705315,3.0,1291.0,0.0038961038961038,0.6655844155844156,False
0,1,1,0.0,1.0,-409.74238425925927,0,9.0,7.0475462962962965,3.0,102.0,0.6666666666666666,0.1025641025641025,False
33,7,1,0.96869827575201,3.0,1.8935185185185184,0,73.0,2.5606394675925928,3.0,441.0,0.0162232316677482,0.2277741726151849,False
79,3,1,0.9311988314880744,2.0,7.093090277777777,0,7.0,13.530925925925926,2.0,196.0,0.5966666666666667,0.2866666666666667,False
3,1,1,0.0,2.0,0.2240162037037037,0,8.0,0.9082638888888889,1.0,629.0,0.0033222591362126,0.5980066445182725,False
53,1,1,0.0,1.0,0.07825231481481482,0,2.0,4.736736111111111,2.0,732.0,0.1594202898550724,0.2898550724637681,False
20,2,1,0.6098403047164004,13.0,7.192037037037037,0,40.0,0.9711458333333334,3.0,874.0,0.0544747081712062,0.4533073929961089,False
14,3,1,0.7079749057776119,2.0,0.0849537037037037,0,31.0,2.5962692901234563,3.0,687.0,0.1801685029163966,0.338950097213221,False
0,1,1,0.0,1.0,0.9248958333333334,0,29.0,1.3751157407407408,2.0,318.0,0.2205882352941176,0.1470588235294117,False
2,1,1,0.0,2.0,0.8758217592592592,0,2.0,7.583796296296296,3.0,852.0,0.0168393782383419,0.4229274611398964,False
97,3,1,0.7404478712769641,4.0,4.577870370370371,0,22.0,24.435590277777777,2.0,825.0,0.0019417475728155,0.4899676375404531,False
1,1,1,0.0,1.0,0.5317592592592593,0,9.0,0.35399305555555555,2.0,350.0,0.0950840879689521,0.1843467011642949,False
0,1,1,0.0,2.0,7.182708333333333,0,8.0,49.85722222222222,2.0,1103.0,0.1551389786683904,0.6063348416289592,False
0,10,2,0.0,2.0,0.06398148148148149,0,76.0,1.4493729575163397,3.0,608.0,0.2773266708307308,0.339787632729544,False
0,1,1,0.0,1.0,5.209884259259259,0,14.0,2.931377314814815,2.0,679.0,0.5993377483443708,0.7284768211920529,False
6,1,1,0.0,1.0,-407.90547453703704,0,6.0,16.229780092592595,4.0,197.0,0.050632911392405,0.4430379746835443,False
28,6,1,0.9151845756469998,4.0,7.996898148148148,0,32.0,3.659947916666667,3.0,772.0,0.0066006600660066,0.6138613861386139,False
12,4,1,0.97943592422268,5.0,6.1762847222222215,0,62.0,1.761623263888889,4.0,677.0,0.0019367333763718,0.4222078760490639,False
0,1,1,0.0,1.0,6.282465277777778,0,4.0,0.21344907407407407,2.0,191.0,0.0985915492957746,0.1126760563380281,False
1,2,1,1.0,2.0,5.923379629629629,0,51.0,11.615561342592592,3.0,182.0,0.004516129032258,0.0980645161290322,False
0,1,1,0.0,1.0,0.18800925925925926,0,26.0,1.0459375,2.0,505.0,0.0051579626047711,0.291424887169568,False
0,1,1,0.0,1.0,0.05113425925925926,0,6.0,2.9918402777777775,3.0,89.0,0.8099173553719008,0.7024793388429752,False
30,2,1,0.4383733768149724,2.0,2.102986111111111,0,17.0,1.6591743827160492,3.0,922.0,0.0161082474226804,0.4291237113402061,False
14,2,1,0.3833537965719946,1.0,-402.8250810185186,0,4.0,78.85162422839507,4.0,141.0,0.075,0.45,False
41,5,1,0.8007617710628627,5.0,73.64885416666667,0,84.0,0.37462962962962965,6.0,1442.0,0.0077269800386349,0.7392144236960722,False
36,2,1,0.6789538995185758,4.0,4.527418981481481,0,36.0,7.970659722222222,2.0,123.0,0.0019305019305019,0.0752895752895752,False
342,5,3,0.8062916207257047,4.0,10.432141203703704,0,38.0,1.1188912037037035,2.0,117.0,0.0163043478260869,0.6195652173913043,False
26,7,1,0.8259894129837725,4.0,-403.94115740740745,0,17.0,18.134245904558405,3.0,184.0,0.0864197530864197,0.8024691358024691,False
59,2,1,0.2202832669512743,6.0,6.001261574074074,0,10.0,17.825902777777777,2.0,604.0,0.0057877813504823,0.360128617363344,False
1,1,1,0.0,4.0,0.3515625,0,1.0,52.9940162037037,3.0,128.0,0.6260162601626016,0.975609756097561,False
1,1,1,0.0,2.0,5.0888078703703705,0,27.0,0.8629282407407407,2.0,642.0,0.095758354755784,0.3097686375321337,False
54,2,1,0.8000290963689288,9.0,14.064814814814815,0,39.0,3.1614930555555554,4.0,690.0,0.0012845215157353,0.3371868978805395,False
38,4,1,0.9314521022696532,3.0,54.914976851851854,0,2.0,5.33895138888889,6.0,936.0,0.75,1.0,True
38,2,1,0.8294357824427169,3.0,54.914976851851854,0,37.0,7.80840663580247,6.0,936.0,0.196405648267009,0.4345314505776637,False
32,1,1,0.8101567417470391,4.0,53.68421296296296,0,20.0,2.527604166666667,6.0,938.0,0.1969211032713277,0.4348941629249518,False
32,1,1,0.8101567417470391,4.0,53.68421296296296,0,2.0,10.069965277777778,6.0,938.0,0.7777777777777778,1.0,False
1,1,1,0.0,1.0,0.02804398148148148,0,7.0,0.3045601851851852,3.0,590.0,0.0602564102564102,0.3544871794871795,False
16,8,2,0.5405469207289527,3.0,4.149155092592593,0,86.0,2.0180367476851853,2.0,407.0,0.0006402048655569,0.2317541613316261,False
0,1,1,0.0,1.0,-402.71123842592596,0,9.0,3.0629050925925925,2.0,88.0,0.0121951219512195,0.7195121951219512,False
3,1,1,1.0,4.0,53.61327546296297,0,18.0,3.5289390432098764,6.0,440.0,0.1984635083226632,0.1107554417413572,False
4,1,1,0.9463946303571862,4.0,53.61327546296297,0,2.0,0.7861574074074075,6.0,440.0,0.8,0.7,False
11,2,2,0.6500224216483541,1.0,7.974594907407408,0,4.0,17.70306712962963,3.0,121.0,0.9541984732824428,0.9083969465648856,False
1,1,1,0.0,1.0,0.01298611111111111,1,1.0,2.8810995370370374,1.0,81.0,0.632,0.632,False
44,4,1,0.8862279487036462,5.0,2.7655902777777777,0,26.0,11.299026491769546,2.0,393.0,0.2697368421052631,0.069078947368421,False
66,1,1,0.0,1.0,0.6392824074074074,0,3.0,27.93134259259259,2.0,785.0,0.1278688524590163,0.9442622950819672,False
454,18,2,0.8358276245316648,6.0,8.202743055555556,0,43.0,4.339821710007881,1.0,92.0,0.1524064171122994,0.2219251336898395,False
85,12,1,0.745294617000988,11.0,13.516388888888889,0,23.0,0.0,2.0,683.0,0.1391585760517799,0.7346278317152104,False
398,19,2,0.9006084389968015,11.0,10.578356481481482,0,44.0,0.0,3.0,753.0,0.1569148936170212,0.5452127659574468,False
273,5,1,0.6765688673600422,4.0,2.292013888888889,0,32.0,0.0,2.0,393.0,0.1335504885993485,0.2996742671009772,False
162,4,2,0.5379095310519048,2.0,1.6217708333333334,0,61.0,3.419733796296296,2.0,202.0,0.1612106238418777,0.1105620753551575,False
4,1,1,1.0,2.0,1.328287037037037,0,14.0,2.4613194444444444,4.0,436.0,0.0089514066496163,0.2423273657289002,False
1263,9,2,0.3751815270416226,6.0,-402.6616550925926,0,13.0,6.95163387345679,3.0,142.0,0.144578313253012,0.4578313253012048,False
13,1,1,0.8997437586982626,6.0,18.805324074074075,0,29.0,16.968993055555554,3.0,946.0,0.0031948881789137,0.4920127795527156,False
18,10,2,0.7219333883280384,3.0,1.007962962962963,0,75.0,1.395212542087542,3.0,426.0,0.001233045622688,0.2355117139334155,False
17,4,1,0.8816131405505632,6.0,7.722094907407407,0,55.0,5.9443125,2.0,1114.0,0.0638162093171665,0.6043395022335674,False
87,14,1,0.74079693797568,3.0,50.76422453703703,0,94.0,0.056595293209876545,2.0,845.0,0.2008928571428571,0.4904336734693877,False
23,6,1,0.8427622660637882,3.0,50.76422453703703,0,3.0,5.40729938271605,2.0,845.0,0.8181818181818182,0.8181818181818182,False
15,3,1,0.8968804439054411,2.0,1.6679861111111112,0,9.0,1.8448061342592592,2.0,741.0,0.0650095602294455,0.4525175270873167,False
11,2,1,0.8500031005905031,3.0,1.6816666666666666,0,52.0,0.01261574074074074,2.0,742.0,0.0656050955414012,0.4528662420382165,False
9,2,1,0.8957541375001011,3.0,1.6983912037037037,0,52.0,0.008611111111111111,2.0,743.0,0.0661998726925525,0.4532145130490134,False
12,2,1,0.6193821946787638,2.0,1.0295254629629629,0,16.0,5.952042824074074,2.0,263.0,0.1800254452926208,0.1329516539440203,False
12,2,1,0.8895131213678056,3.0,1.713877314814815,0,52.0,0.03490740740740741,2.0,744.0,0.066751430387794,0.4532739987285442,False
18,2,1,0.8895131213678056,3.0,1.7272569444444443,0,52.0,0.010648148148148148,2.0,745.0,0.0673443456162642,0.4536213468869123,False
226,9,1,0.6538696012029372,3.0,5.201631944444444,0,72.0,0.06787326388888888,3.0,638.0,0.1295238095238095,0.3828571428571428,False
20,2,1,0.972019562711981,3.0,1.7402083333333334,0,54.0,0.007569444444444445,2.0,747.0,0.0678934010152284,0.4543147208121827,False
230,4,1,0.6266921963430906,9.0,18.998310185185186,0,54.0,0.0867824074074074,2.0,931.0,0.0038046924540266,0.4838300570703868,False
16,2,1,0.9668324690003138,3.0,1.7514583333333331,0,54.0,0.1057175925925926,2.0,749.0,0.0684410646387832,0.4550063371356147,False
7,2,1,0.9911594714322186,3.0,1.7691319444444444,0,40.0,0.013634259259259261,2.0,750.0,0.0690310322989233,0.4553514882837238,False
8,3,1,0.8420887815606471,4.0,1.7780324074074072,0,8.0,0.07407407407407407,3.0,766.0,0.0696202531645569,0.4607594936708861,False
17,4,1,0.9022925846688998,4.0,1.7890625,0,30.0,0.014571759259259258,2.0,752.0,0.0702087286527514,0.4560404807084124,False
0,1,1,0.0,1.0,0.5364699074074074,0,18.0,4.519340277777778,3.0,847.0,0.0486725663716814,0.3312262958280657,False
2,2,1,1.0,2.0,-397.084525462963,0,4.0,0.7361921296296297,4.0,50.0,0.1547619047619047,0.4523809523809524,False
16,2,1,0.9709505944546686,3.0,-401.9066898148148,0,5.0,0.7361921296296297,5.0,150.0,0.1058823529411764,0.5176470588235295,False
0,1,1,0.0,1.0,-402.0155902777778,0,4.0,46.52350694444445,5.0,158.0,0.2558139534883721,0.5930232558139535,False
14,2,1,0.9849226290193992,6.0,6.954826388888889,0,54.0,0.561099537037037,2.0,847.0,0.0707517372078332,0.4864181933038534,False
210,2,1,0.6157667047517474,5.0,1.1478356481481482,0,0.0,0.0,2.0,456.0,0.0088383838383838,0.2683080808080808,False
16,4,1,0.9765762937075552,6.0,6.956134259259259,0,30.0,0.10878472222222223,2.0,848.0,0.0719242902208201,0.4864353312302839,False
3,1,1,0.0,1.0,0.13631944444444444,0,13.0,5.071087962962963,2.0,433.0,0.0491803278688524,0.2421185372005044,False
7,2,1,0.6500224216483541,1.0,0.1105787037037037,0,30.0,13.381666666666668,2.0,434.0,0.3182104599873976,0.2425960932577189,False
55,4,1,0.5962532995193816,6.0,6.956203703703704,0,30.0,0.036284722222222225,2.0,849.0,0.0736775818639798,0.4861460957178841,False
42,4,1,0.8198570497630282,1.0,1.8325578703703702,0,50.0,5.666842592592594,4.0,660.0,0.0062932662051604,0.2385147891755821,False
15,5,1,0.9235733916231296,3.0,0.03864583333333333,0,3.0,4.759224537037038,2.0,31.0,0.0833333333333333,0.6666666666666666,False
167,2,1,0.8815992761918424,4.0,-395.80313657407413,0,0.0,0.0,3.0,186.0,0.0114942528735632,0.7471264367816092,True
136,3,1,0.7853377894978854,2.0,5.0466898148148145,0,44.0,0.19216435185185185,3.0,999.0,0.3182389937106918,0.5113207547169811,False
7,2,1,0.9852281360342516,2.0,15.338587962962963,0,42.0,5.152673611111111,4.0,1282.0,0.0496543054682589,0.6731615336266499,False
3,1,1,0.0,2.0,2.4324074074074074,0,1.0,15.20457175925926,3.0,756.0,0.0263157894736842,0.1973684210526315,False
2,1,1,0.0,1.0,0.12288194444444445,0,33.0,15.771157407407408,2.0,437.0,0.3184673366834171,0.2430904522613065,False
8,1,1,0.0,1.0,0.031006944444444445,0,40.0,0.7680092592592592,2.0,605.0,0.0947897049591964,0.3584431889516635,False
5,1,1,0.0,1.0,0.022430555555555554,0,30.0,0.6975347222222222,3.0,719.0,0.3193224592220828,0.4159347553324968,False
0,2,1,0.7954584372331487,1.0,0.03273148148148148,0,36.0,7.628927469135803,2.0,439.0,0.0952978056426332,0.2438871473354232,False
2,2,1,1.0,1.0,0.023541666666666666,0,49.0,0.8772280092592593,2.0,440.0,0.050125313283208,0.244360902255639,False
0,2,1,0.8956403056385981,2.0,0.17363425925925927,0,37.0,0.009224537037037036,2.0,888.0,0.0958046336881653,0.4151534126487163,False
14,2,1,0.9709505944546686,1.0,0.05990740740740741,0,52.0,1.4836574074074074,2.0,442.0,0.3892365456821026,0.2453066332916145,False
14,1,1,0.9877812438119248,2.0,3.9010069444444446,0,21.0,3.8055092592592596,2.0,218.0,0.2126328955597248,0.1144465290806754,False
215,3,1,0.6692256769588785,1.0,4.594675925925926,0,44.0,2.5406646825396826,2.0,878.0,0.31875,0.4475,True
40,9,3,0.909695190166436,2.0,3.9222222222222225,1,31.0,2.7241401836158197,1.0,639.0,0.5301837270341208,0.5301837270341208,False
11,2,2,0.6840384356390417,1.0,4.113530092592593,0,4.0,3.864571759259259,3.0,110.0,0.9548872180451128,0.8120300751879699,False
166,5,1,0.7135288823201198,3.0,11.3896875,0,5.0,4.588724537037037,1.0,29.0,0.1538461538461538,0.6923076923076923,False
1,1,1,0.0,1.0,0.05459490740740741,0,51.0,0.0621875,2.0,627.0,0.0774515927545284,0.3710181136789506,False
22,1,1,0.8674556413455147,1.0,4.594791666666667,0,35.0,10.54384837962963,2.0,880.0,0.3189762796504369,0.4481897627965043,False
7,2,1,0.0,2.0,-400.73761574074075,0,14.0,99.9224112654321,3.0,104.0,0.0416666666666666,0.125,False
20,2,1,0.4537163391869448,4.0,14.709085648148148,0,16.0,3.703900462962963,5.0,1170.0,0.2861736334405145,0.6977491961414791,False
33,2,1,0.6581202117149731,1.0,4.5946875,0,40.0,0.11932002314814814,2.0,881.0,0.3194011228945727,0.4485339987523393,False
8,1,1,0.6442544780072552,1.0,4.603611111111111,0,32.0,0.05068287037037037,2.0,882.0,0.3198254364089775,0.4488778054862843,False
0,1,1,0.0,1.0,4.61494212962963,0,2.0,0.06032407407407408,2.0,883.0,0.3202492211838006,0.449221183800623,False
172,11,3,0.5128581364970152,6.0,6.991493055555555,0,22.0,0.03792046144505161,2.0,893.0,0.5326370757180157,0.577023498694517,False
11,2,2,0.4138168503036337,1.0,3.9489236111111112,0,13.0,6.779918981481482,2.0,109.0,0.9552238805970148,0.8059701492537313,False
55,5,1,0.7706789409658391,7.0,12.742164351851853,0,13.0,0.319020061728395,3.0,808.0,0.6038338658146964,0.9616613418530352,False
23,2,2,0.4138168503036337,1.0,3.926689814814815,0,3.0,17.01616898148148,3.0,131.0,0.7481481481481481,0.9555555555555556,False
4,2,1,0.9182958340544896,5.0,12.14537037037037,0,10.0,0.03300925925925926,2.0,207.0,0.6050955414012739,0.3025477707006369,False
72,2,1,0.5237144289460443,6.0,5.876666666666666,0,73.0,6.160057870370371,2.0,842.0,0.387920298879203,0.3960149439601494,False
79,6,1,0.9038854345130928,7.0,6.528495370370371,0,85.0,0.047858796296296295,3.0,1102.0,0.388301182327318,0.6222775357809583,False
35,2,1,0.8904916402194913,1.0,5.6901273148148155,0,73.0,0.14712962962962964,3.0,991.0,0.388681592039801,0.4123134328358209,False
1,1,1,0.0,2.0,3.480949074074074,0,51.0,0.17984953703703702,2.0,729.0,0.00497203231821,0.4313238036047234,False
21,4,1,0.9203009775994394,1.0,13.078449074074074,0,78.0,0.3332939814814815,4.0,1111.0,0.4503105590062112,0.5074534161490684,False
132,9,2,0.9903823364902564,5.0,3.2218865740740736,0,20.0,0.6532291666666666,2.0,111.0,0.0220588235294117,0.8088235294117647,False
32,12,2,0.9250805955383103,1.0,-399.89461805555555,0,38.0,27.474795283564816,3.0,700.0,0.0816326530612244,0.6326530612244898,False
31,2,2,0.600608575413187,2.0,3.228113425925926,0,1.0,7.488379629629629,2.0,89.0,0.9562043795620438,0.6423357664233577,False
30,2,2,0.8852414109315755,2.0,5.002916666666667,0,5.0,0.2420244984567901,4.0,660.0,0.108695652173913,0.2608695652173913,False
98,6,1,0.7990469189143037,6.0,12.089675925925926,0,9.0,0.7333892746913581,2.0,208.0,0.6063492063492063,0.3047619047619048,False
1,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,False
4,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,False
12,4,1,0.6409532087495858,4.0,47.91015046296297,0,3.0,5.8767206790123465,3.0,799.0,0.6666666666666666,1.0,False
12,4,1,0.6711994234731153,4.0,47.91015046296297,0,27.0,3.728179012345679,3.0,799.0,0.2147734326505276,0.451893234016139,False
11,1,1,0.0,1.0,2.9647685185185186,0,7.0,0.004976851851851852,2.0,792.0,0.0787841191066997,0.4509925558312655,False
1,1,1,0.0,1.0,3.0319444444444446,0,21.0,2.93619212962963,3.0,870.0,0.0793552386856788,0.4556726596404216,False
30,2,1,0.6840384356390417,3.0,53.024120370370376,0,9.0,14.723032407407407,7.0,1546.0,0.3909541511771995,0.7534076827757125,False
42,2,1,0.7935912300117064,6.0,10.904525462962964,0,38.0,33.893055555555556,6.0,1358.0,0.0006191950464396,0.6142414860681115,False
86,5,1,0.219193983909097,8.0,7.218043981481482,0,85.0,0.7505131172839506,2.0,866.0,0.0043316831683168,0.4857673267326732,False
307,2,1,0.995538474749688,4.0,11.10976851851852,0,13.0,11.99153549382716,3.0,999.0,0.002473716759431,0.4137291280148423,True
3,1,1,0.0,2.0,59.0072337962963,0,52.0,0.022152777777777775,4.0,997.0,0.007416563658838,0.546353522867738,False
23,2,2,0.996316519558962,1.0,2.9600578703703704,0,7.0,0.32275462962962964,2.0,134.0,0.6811594202898551,0.9565217391304348,False
28,3,1,0.8991579306484816,4.0,8.871701388888889,0,31.0,10.583075810185186,6.0,1311.0,0.3915997529339098,0.679431747992588,False
17,1,1,0.0,2.0,19.794467592592593,0,8.0,31.974988425925925,3.0,930.0,0.0129629629629629,0.5209876543209877,False
43,3,2,0.5780062388614641,3.0,3.637534722222222,0,6.0,54.267623456790126,2.0,76.0,0.8129496402877698,0.5467625899280576,False
1,30,1,0.9637814611353211,1.0,3.656400462962963,0,106.0,2.767258036338225,2.0,1124.0,0.0166563849475632,0.5521283158544109,False
438,25,1,0.8858725890618687,6.0,4.421111111111111,0,79.0,2.2429035232266163,2.0,922.0,0.0172626387176325,0.5400739827373613,False
444,22,2,0.6672471082496431,30.0,-381.11072916666666,0,42.0,4.019855148709316,2.0,19.0,0.1013513513513513,0.1216216216216216,True
21,5,2,0.257619422981864,7.0,4.013194444444444,0,38.0,3.0251716820987653,2.0,1126.0,0.0086260012322858,0.5526802218114603,False
47,10,1,0.9205705369943528,2.0,-396.5852546296296,0,16.0,14.410036826599331,4.0,203.0,0.0222222222222222,0.8444444444444444,False
40,6,1,0.8988034520656816,4.0,0.6604050925925926,0,29.0,5.265354166666667,2.0,804.0,0.0126582278481012,0.939873417721519,False
82,2,1,0.1638605128691584,1.0,-394.8322685185185,0,1.0,0.4039351851851852,5.0,204.0,0.1318681318681318,0.8461538461538461,False
